	shannon	observed_otus
KO6	5.80116495398	118.0
WT8	4.80705880797	92.0
KO2	5.60792434563	108.0
KO5	5.62450453434	111.0
OE2	5.14956436172	93.0
WT1	4.86330779894	92.0
WT2	5.63583919552	113.0
WT4	5.62076152794	117.0
KO7	5.57621600805	104.0
KO3	4.4607805708	92.0
WT6	5.47812376186	109.0
OE4	5.32818576031	105.0
KO9	5.78149967143	118.0
WT3	5.67210848085	116.0
KO1	5.33003429713	105.0
KO4	5.4675229304	105.0
WT5	5.40632793731	100.0
KO8	5.5584529142	112.0
OE6	5.23787658701	95.0
OE5	5.49221474547	106.0
WT7	5.61066500152	112.0
OE7	5.33954026176	94.0
WT9	5.04574903577	94.0
OE1	5.68952102905	112.0
OE8	5.55018258905	111.0
OE9	5.55031119198	101.0
OE3	5.35947340813	103.0
