	shannon	observed_otus
KO6	6.04498944351	124.0
WT8	4.70661624692	89.0
KO2	5.81422112547	122.0
KO5	5.60716637758	116.0
OE2	5.23299958728	95.0
WT1	4.86951262389	98.0
WT2	5.75160217254	120.0
WT4	5.3047324367	99.0
KO7	5.40037232908	101.0
KO3	4.63266036944	92.0
WT6	5.36519103883	99.0
OE4	5.46210300269	113.0
KO9	5.80131229026	122.0
WT3	5.6719639662	109.0
KO1	5.4980584767	109.0
KO4	5.43227170766	104.0
WT5	5.15209106385	103.0
KO8	5.36945551173	102.0
OE6	5.27596617016	87.0
OE5	5.3567030203	99.0
WT7	5.70164176715	116.0
OE7	5.5294613092	108.0
WT9	5.0372513888	90.0
OE1	5.39929451749	104.0
OE8	5.42827531599	94.0
OE9	5.50079449769	97.0
OE3	5.18358052804	99.0
