	shannon	observed_otus
KO6	6.39460371203	286.0
WT8	4.96271861485	206.0
KO2	6.21513966981	271.0
KO5	6.10313151629	264.0
OE2	5.63045025029	227.0
WT1	5.40368042684	229.0
WT2	5.9008844784	268.0
WT4	5.97802260864	283.0
KO7	6.03594990365	257.0
KO3	4.83324536919	210.0
WT6	5.77320518473	244.0
OE4	5.74751900965	241.0
KO9	5.97982357969	247.0
WT3	5.85415820383	244.0
KO1	5.80350389122	248.0
KO4	5.87422305718	244.0
WT5	5.60954085392	236.0
KO8	5.79039311402	223.0
OE6	5.69177183267	223.0
OE5	5.80102442938	235.0
WT7	6.08629167901	274.0
OE7	5.61549184306	217.0
WT9	5.53246476172	239.0
OE1	5.89618841194	237.0
OE8	5.91693717703	231.0
OE9	5.80951256375	229.0
OE3	5.5073244873	216.0
