	shannon	observed_otus
KO6	6.04396797299	183.0
WT8	4.94886368194	148.0
KO2	6.01136945996	184.0
KO5	5.89594635948	190.0
OE2	5.58820473074	161.0
WT1	5.31841552855	187.0
WT2	5.88747345199	198.0
WT4	5.77489810253	195.0
KO7	5.92246538907	187.0
KO3	4.55905481718	141.0
WT6	5.55665767833	175.0
OE4	5.59519098887	156.0
KO9	5.8815327112	172.0
WT3	5.92604941906	181.0
KO1	5.63879193154	176.0
KO4	5.82032931206	179.0
WT5	5.3701216604	157.0
KO8	5.68389272552	160.0
OE6	5.52193315562	157.0
OE5	5.71090584558	159.0
WT7	5.91475641313	178.0
OE7	5.73098858041	167.0
WT9	5.32290742815	161.0
OE1	5.7358110954	168.0
OE8	5.81251668149	171.0
OE9	5.73541769101	158.0
OE3	5.35584421658	152.0
