	shannon	observed_otus
KO6	6.11697068367	178.0
WT8	4.97244058213	154.0
KO2	5.8095310854	165.0
KO5	5.95455688375	184.0
OE2	5.65485197961	153.0
WT1	5.38389362201	166.0
WT2	5.81939037896	174.0
WT4	5.8111101273	180.0
KO7	5.75764619976	163.0
KO3	4.7325358725	136.0
WT6	5.74874962533	166.0
OE4	5.57528261857	153.0
KO9	5.78780648324	163.0
WT3	5.79162296028	168.0
KO1	5.86668777515	175.0
KO4	5.80776907416	158.0
WT5	5.55407764717	160.0
KO8	5.70307203242	157.0
OE6	5.65913194281	154.0
OE5	5.69358504004	158.0
WT7	6.00829042271	175.0
OE7	5.54318858834	158.0
WT9	5.36200407364	149.0
OE1	5.83403345871	160.0
OE8	5.81069130763	157.0
OE9	5.6733461969	149.0
OE3	5.38787419644	155.0
