	shannon	observed_otus
KO6	5.6548506726	98.0
WT8	4.67834803975	75.0
KO2	5.65071512417	98.0
KO5	5.56098227678	98.0
OE2	5.38453064252	88.0
WT1	4.84654287016	87.0
WT2	5.41973067985	95.0
WT4	5.27521607449	84.0
KO7	5.22986994904	82.0
KO3	4.69233666108	78.0
WT6	5.32010072901	88.0
OE4	5.27395301294	85.0
KO9	5.52640824517	101.0
WT3	5.50080050143	96.0
KO1	5.4836740329	96.0
KO4	5.32553343343	84.0
WT5	4.88096603588	76.0
KO8	5.17594889136	84.0
OE6	5.2729787754	87.0
OE5	5.32478734839	84.0
WT7	5.56226188283	91.0
OE7	5.16994100578	75.0
WT9	5.23080026394	81.0
OE1	5.48354927797	87.0
OE8	5.47137564626	87.0
OE9	5.28907586218	83.0
OE3	5.06218405372	81.0
