	shannon	observed_otus
KO6	5.62793136488	94.0
WT8	4.55115147192	69.0
KO2	5.6417909805	94.0
KO5	5.60815929098	100.0
OE2	5.25819698225	87.0
WT1	4.90186714411	90.0
WT2	5.50074454382	104.0
WT4	5.67624473632	97.0
KO7	5.39701392796	89.0
KO3	4.84290895349	87.0
WT6	5.4721667796	91.0
OE4	5.54719662184	95.0
KO9	5.50398366467	93.0
WT3	5.83130084724	109.0
KO1	5.48623554373	99.0
KO4	5.60677181644	98.0
WT5	5.09694195812	81.0
KO8	5.54250868638	97.0
OE6	5.2036887507	78.0
OE5	5.45680484539	91.0
WT7	5.62312022645	98.0
OE7	5.34142146759	85.0
WT9	5.11221014685	86.0
OE1	5.35016314564	85.0
OE8	5.41324031955	90.0
OE9	5.37687980356	86.0
OE3	5.13810852182	83.0
