	shannon	observed_otus
KO6	6.26061038498	234.0
WT8	5.05270292338	196.0
KO2	5.99976536124	234.0
KO5	6.11860438333	239.0
OE2	5.69464513616	215.0
WT1	5.44401246836	213.0
WT2	5.82609159289	239.0
WT4	6.00654165681	256.0
KO7	5.86356922604	226.0
KO3	4.80896400434	194.0
WT6	5.85622650618	235.0
OE4	5.68944151577	210.0
KO9	6.02870684382	210.0
WT3	5.98513682392	234.0
KO1	5.81566241828	221.0
KO4	5.87896908021	222.0
WT5	5.54218703179	210.0
KO8	5.80552883171	214.0
OE6	5.63525715496	194.0
OE5	5.77813222581	208.0
WT7	5.95395554096	217.0
OE7	5.59848539773	196.0
WT9	5.50958705539	210.0
OE1	5.79063254137	198.0
OE8	5.91384343094	217.0
OE9	5.81482015345	197.0
OE3	5.46536770759	195.0
