	shannon	observed_otus
KO6	6.29608939798	264.0
WT8	5.04055128525	208.0
KO2	6.25497048905	274.0
KO5	6.03684233767	261.0
OE2	5.6906711782	229.0
WT1	5.3785155635	248.0
WT2	5.85978579806	280.0
WT4	6.00041412387	276.0
KO7	5.93644066385	239.0
KO3	4.85186357148	214.0
WT6	5.80872921997	230.0
OE4	5.73209485241	242.0
KO9	6.04562899314	246.0
WT3	5.99977099023	268.0
KO1	5.82860367824	248.0
KO4	5.93613181817	252.0
WT5	5.69321685703	249.0
KO8	5.85421612748	247.0
OE6	5.73281544694	220.0
OE5	5.81164995495	227.0
WT7	6.1372869376	261.0
OE7	5.69561050039	229.0
WT9	5.48103989605	226.0
OE1	5.83626232504	224.0
OE8	5.91133028176	230.0
OE9	5.77533878438	215.0
OE3	5.51017986556	217.0
