	shannon	observed_otus
KO6	5.5716288117	83.0
WT8	4.72994504082	76.0
KO2	5.61434402001	99.0
KO5	5.29529442386	87.0
OE2	5.30453597463	85.0
WT1	5.01290009114	88.0
WT2	5.36244975645	93.0
WT4	5.61061168528	105.0
KO7	5.46278180875	94.0
KO3	4.20476390304	73.0
WT6	5.20185377608	80.0
OE4	5.19983911549	85.0
KO9	5.70027625158	99.0
WT3	5.40719514145	94.0
KO1	5.11819017818	82.0
KO4	5.1955178876	81.0
WT5	5.23083311439	85.0
KO8	5.25824490406	91.0
OE6	5.37770225373	90.0
OE5	5.39588263864	92.0
WT7	5.65749404848	99.0
OE7	5.3638607756	82.0
WT9	4.8897279956	79.0
OE1	5.31066787642	83.0
OE8	5.5591765679	92.0
OE9	5.25149948638	83.0
OE3	5.19979465906	88.0
