	shannon	observed_otus
KO6	6.2794580826	296.0
WT8	5.02533863325	228.0
KO2	6.16803554149	296.0
KO5	6.15211473881	296.0
OE2	5.73904251784	266.0
WT1	5.39537930262	267.0
WT2	5.95302126597	302.0
WT4	6.04139299735	295.0
KO7	5.94082729644	282.0
KO3	4.81997011323	240.0
WT6	5.75636815912	271.0
KO9	6.09687050829	279.0
WT3	6.00285807596	273.0
KO1	5.77656257463	266.0
KO4	5.98833115425	279.0
WT5	5.62054104315	258.0
KO8	5.88769106472	254.0
OE6	5.74242594602	250.0
OE5	5.82428151369	252.0
WT7	6.13816402035	297.0
OE7	5.69549827206	248.0
WT9	5.5651498795	279.0
OE1	5.87139706567	255.0
OE8	5.91824898608	255.0
OE9	5.81175398489	246.0
