	shannon	observed_otus
KO6	6.32115769216	305.0
WT8	5.01070751978	237.0
KO2	6.27563686927	307.0
KO5	6.06374876585	297.0
OE2	5.72379657745	270.0
WT1	5.46702413985	285.0
WT2	5.96201637148	316.0
WT4	5.9337381166	302.0
KO7	5.96644527231	278.0
KO3	4.80580632747	244.0
WT6	5.81022257068	287.0
KO9	6.05398791644	291.0
WT3	6.05751482538	302.0
KO1	5.8564900987	272.0
KO4	5.97631629514	277.0
WT5	5.57960805486	248.0
KO8	5.88661289692	262.0
OE6	5.72740197589	243.0
OE5	5.81631084082	259.0
WT7	6.14791264895	293.0
OE7	5.62207817454	237.0
WT9	5.58384389464	280.0
OE1	5.86128661681	261.0
OE8	5.93485053944	259.0
OE9	5.81199995712	251.0
