	shannon	observed_otus
KO6	6.20485710384	246.0
WT8	5.14137096929	212.0
KO2	6.06821115966	260.0
KO5	6.03766920358	262.0
OE2	5.66363486448	226.0
WT1	5.25890717356	218.0
WT2	5.92647776978	250.0
WT4	5.9291239432	242.0
KO7	5.91507715418	235.0
KO3	4.80480198175	207.0
WT6	5.77179222533	239.0
OE4	5.71397738246	232.0
KO9	5.90458505617	243.0
WT3	5.92806348388	248.0
KO1	5.74134361858	244.0
KO4	5.96319368697	245.0
WT5	5.53846031581	209.0
KO8	5.87732733622	244.0
OE6	5.64719352571	194.0
OE5	5.8161401729	227.0
WT7	6.01832524929	237.0
OE7	5.68104829865	215.0
WT9	5.54088312869	230.0
OE1	5.77508127568	213.0
OE8	5.90400272522	228.0
OE9	5.75701214035	217.0
OE3	5.46987727857	202.0
