	shannon	observed_otus
KO6	6.2717687496	223.0
WT8	4.92359225328	164.0
KO2	6.01039452197	211.0
KO5	5.9848139573	214.0
OE2	5.59098955418	183.0
WT1	5.45128652603	196.0
WT2	5.93725390411	226.0
WT4	5.89376228077	222.0
KO7	5.86997764694	197.0
KO3	4.77547299831	163.0
WT6	5.63688643637	192.0
OE4	5.7412494793	199.0
KO9	6.05582458453	207.0
WT3	5.84441732349	205.0
KO1	5.78325182035	210.0
KO4	5.80145913461	201.0
WT5	5.56677025884	189.0
KO8	5.77197055173	185.0
OE6	5.59992429293	171.0
OE5	5.85608620982	208.0
WT7	6.0040734804	212.0
OE7	5.62981092299	174.0
WT9	5.45741402102	206.0
OE1	5.75574254864	178.0
OE8	5.82718335371	199.0
OE9	5.75993276418	196.0
OE3	5.38653223124	177.0
