	shannon	observed_otus
KO6	6.28191206803	297.0
WT8	4.98735691535	228.0
KO2	6.26088972483	299.0
KO5	6.11576662473	291.0
OE2	5.6791565771	254.0
WT1	5.42600537929	273.0
WT2	5.86366924741	280.0
WT4	5.96914833735	294.0
KO7	5.91726134504	265.0
KO3	4.78830947835	229.0
WT6	5.74910434311	256.0
KO9	5.8746311628	265.0
WT3	6.03905791079	276.0
KO1	5.84019045943	277.0
KO4	5.90033924928	263.0
WT5	5.53663370219	254.0
KO8	5.87116639828	255.0
OE6	5.70934099204	232.0
OE5	5.84203817987	248.0
WT7	6.12970169476	288.0
OE7	5.62043318155	228.0
WT9	5.48802790918	254.0
OE1	5.85848786856	257.0
OE8	5.90347165968	247.0
OE9	5.89003192315	249.0
