	shannon	observed_otus
KO6	6.24197174394	259.0
WT8	4.93022007041	209.0
KO2	6.1033153548	254.0
KO5	6.11080659484	278.0
OE2	5.65147914786	233.0
WT1	5.40163320887	232.0
WT2	5.97599169183	264.0
WT4	5.91998138449	262.0
KO7	5.96269193255	232.0
KO3	4.72899887071	209.0
WT6	5.77547720044	243.0
OE4	5.73939022991	234.0
KO9	5.98302989508	237.0
WT3	5.97455520896	249.0
KO1	5.82281991573	254.0
KO4	5.86217554734	237.0
WT5	5.53871394039	230.0
KO8	5.88963408702	234.0
OE6	5.60371051079	210.0
OE5	5.72396351555	213.0
WT7	6.03139283179	246.0
OE7	5.7048470595	221.0
WT9	5.56781890494	233.0
OE1	5.78823918552	221.0
OE8	5.91667002912	232.0
OE9	5.80742404928	221.0
OE3	5.50044152304	212.0
