	shannon	observed_otus
KO6	6.14612140986	184.0
WT8	5.06537071385	147.0
KO2	5.93431161075	172.0
KO5	5.82118253483	168.0
OE2	5.59446515718	159.0
WT1	5.31791903239	157.0
WT2	5.77664966195	179.0
WT4	5.78694466961	175.0
KO7	5.80836313743	172.0
KO3	4.84682609936	149.0
WT6	5.69568460504	160.0
OE4	5.59190632928	160.0
KO9	6.00693057706	191.0
WT3	5.94306743675	177.0
KO1	5.80762995737	166.0
KO4	5.73300644118	170.0
WT5	5.35692565129	139.0
KO8	5.75828749695	156.0
OE6	5.56579785647	147.0
OE5	5.58306937769	153.0
WT7	5.84668786967	166.0
OE7	5.50244193295	144.0
WT9	5.32455972574	159.0
OE1	5.68602465073	160.0
OE8	5.90509326685	170.0
OE9	5.66831543445	154.0
OE3	5.16095239793	136.0
