	shannon	observed_otus
KO6	6.2818968254	253.0
WT8	5.02741778118	210.0
KO2	6.04188191597	245.0
KO5	6.07890768815	255.0
OE2	5.6859039474	227.0
WT1	5.38602297495	230.0
WT2	6.06041831979	266.0
WT4	5.99134082596	257.0
KO7	5.80711037578	233.0
KO3	4.8272720393	220.0
WT6	5.76429305939	238.0
OE4	5.70707608847	225.0
KO9	5.94787386079	244.0
WT3	5.98826680294	259.0
KO1	5.74168223955	242.0
KO4	5.84283768934	243.0
WT5	5.56994429003	228.0
KO8	5.82983363059	224.0
OE6	5.65417150964	206.0
OE5	5.78494226282	215.0
WT7	6.14780540516	262.0
OE7	5.61762051509	219.0
WT9	5.55348695137	231.0
OE1	5.88409103549	230.0
OE8	5.91297278487	232.0
OE9	5.77143548394	225.0
OE3	5.4965348882	206.0
