	shannon	observed_otus
KO6	5.90620134932	138.0
WT8	4.80670088494	112.0
KO2	5.89492125061	148.0
KO5	5.74002276208	130.0
OE2	5.5052992333	130.0
WT1	5.19094578459	122.0
WT2	5.56507560871	134.0
WT4	5.46120705621	134.0
KO7	5.6522166641	134.0
KO3	4.7905615036	118.0
WT6	5.22955971578	114.0
OE4	5.50574781969	130.0
KO9	5.97343131027	147.0
WT3	5.78045359546	142.0
KO1	5.79953730671	151.0
KO4	5.77332366409	147.0
WT5	5.39634070619	133.0
KO8	5.70737556886	136.0
OE6	5.65336635012	127.0
OE5	5.4896945154	115.0
WT7	5.87797441209	143.0
OE7	5.50742406887	129.0
WT9	5.35966892078	124.0
OE1	5.56028702986	119.0
OE8	5.73365827519	132.0
OE9	5.60573154412	123.0
OE3	5.29900187382	117.0
