	shannon	observed_otus
KO6	5.9698538992	140.0
WT8	4.85707545381	112.0
KO2	5.843728154	139.0
KO5	5.81560391431	143.0
OE2	5.52272849537	117.0
WT1	5.25114961153	134.0
WT2	5.53342011073	138.0
WT4	5.74848033118	158.0
KO7	5.4790136968	120.0
KO3	4.50066150743	98.0
WT6	5.45400604778	126.0
OE4	5.61704977075	128.0
KO9	5.83393140251	145.0
WT3	5.80104612172	143.0
KO1	5.53788408077	135.0
KO4	5.66709072596	134.0
WT5	5.34659529768	126.0
KO8	5.65132024784	135.0
OE6	5.43821520298	115.0
OE5	5.59185363357	122.0
WT7	5.94818891524	151.0
OE7	5.48311485076	122.0
WT9	5.36871485272	128.0
OE1	5.77247441866	131.0
OE8	5.65522021061	127.0
OE9	5.79386620991	129.0
OE3	5.27361966402	119.0
