	shannon	observed_otus
KO6	5.72761561805	102.0
WT8	4.61578955002	72.0
KO2	5.54234253291	92.0
KO5	5.49266895118	98.0
OE2	5.46373213119	90.0
WT1	5.15329700982	96.0
WT2	5.59066890836	103.0
WT4	5.42116178478	91.0
KO7	5.27818509786	88.0
KO3	4.48758534011	75.0
WT6	5.51365006558	97.0
OE4	5.39695175049	88.0
KO9	5.57793117218	94.0
WT3	5.43804135079	94.0
KO1	5.49719113149	96.0
KO4	5.21994078239	82.0
WT5	4.95325143985	78.0
KO8	5.4300369709	91.0
OE6	5.56187064131	90.0
OE5	5.29553347162	86.0
WT7	5.60389638434	96.0
OE7	5.19381098692	79.0
WT9	5.20975781402	89.0
OE1	5.46681010209	86.0
OE8	5.39830962389	89.0
OE9	5.39945891721	90.0
OE3	5.01333116152	81.0
