	shannon	observed_otus
KO6	5.77183141368	97.0
WT8	4.42117050203	63.0
KO2	5.82116680535	99.0
KO5	5.5795717985	94.0
OE2	5.3410642262	88.0
WT1	4.88892202864	84.0
WT2	5.39169614844	97.0
WT4	5.47493498491	91.0
KO7	5.46697303815	97.0
KO3	4.20791699675	66.0
WT6	5.38949863456	85.0
OE4	5.31323693812	89.0
KO9	5.65755422863	104.0
WT3	5.36476331619	87.0
KO1	5.38703545576	84.0
KO4	5.22907034526	87.0
WT5	5.12677398084	86.0
KO8	5.49478700533	90.0
OE6	5.34122416384	94.0
OE5	5.24742536917	85.0
WT7	5.53477074393	95.0
OE7	4.9976398069	71.0
WT9	5.05254622175	83.0
OE1	5.39763862379	83.0
OE8	5.52135564823	94.0
OE9	5.37738370942	90.0
OE3	5.03292293004	82.0
