	shannon	observed_otus
KO6	6.30426443406	266.0
WT8	5.12046445672	209.0
KO2	6.14077025098	258.0
KO5	6.1980156871	269.0
OE2	5.72623361866	238.0
WT1	5.27279655282	238.0
WT2	5.90842078636	264.0
WT4	6.10149041836	285.0
KO7	5.94230588299	246.0
KO3	4.7819270341	217.0
WT6	5.82103273181	246.0
OE4	5.73808380089	236.0
KO9	6.01199279595	237.0
WT3	5.96853438479	248.0
KO1	5.8201394864	244.0
KO4	5.88529430885	239.0
WT5	5.5534699273	236.0
KO8	5.8760647483	236.0
OE6	5.69063479581	215.0
OE5	5.77373559039	228.0
WT7	6.07273975515	251.0
OE7	5.68267291828	211.0
WT9	5.41436480984	212.0
OE1	5.84406719238	221.0
OE8	5.86277610704	222.0
OE9	5.86267458135	224.0
OE3	5.49065643578	209.0
