	shannon	observed_otus
KO6	6.12837409633	191.0
WT8	5.09048080609	154.0
KO2	5.95586765811	197.0
KO5	5.87492027934	193.0
OE2	5.63606142875	178.0
WT1	5.3025939426	177.0
WT2	5.76624904242	208.0
WT4	5.78939723749	200.0
KO7	6.01900072499	193.0
KO3	4.75915787038	146.0
WT6	5.64509105889	178.0
OE4	5.59520134774	177.0
KO9	5.89128128628	183.0
WT3	5.84789794985	189.0
KO1	5.75794882891	190.0
KO4	5.73290781749	182.0
WT5	5.47844584517	163.0
KO8	5.70094454353	160.0
OE6	5.61428842652	166.0
OE5	5.69765697503	175.0
WT7	5.94814157378	191.0
OE7	5.54161833107	154.0
WT9	5.59604530316	195.0
OE1	5.78934295237	179.0
OE8	5.79038443964	171.0
OE9	5.75205282898	170.0
OE3	5.42097759842	160.0
