	shannon	observed_otus
KO6	6.23166491542	231.0
WT8	5.09125511885	196.0
KO2	6.12427424373	239.0
KO5	6.09539635386	251.0
OE2	5.68826418645	219.0
WT1	5.33268289174	216.0
WT2	5.99370634803	264.0
WT4	5.9080940586	253.0
KO7	5.95473138416	239.0
KO3	4.69896509046	186.0
WT6	5.68844870976	217.0
OE4	5.72829974446	221.0
KO9	6.08198492548	239.0
WT3	5.97036530357	242.0
KO1	5.67253890887	218.0
KO4	5.90982749311	228.0
WT5	5.58463527315	211.0
KO8	5.82152290436	226.0
OE6	5.7034265646	209.0
OE5	5.79432346722	214.0
WT7	6.02584356594	238.0
OE7	5.57879973622	202.0
WT9	5.40943762945	217.0
OE1	5.74599787617	201.0
OE8	5.84996780081	215.0
OE9	5.77742998266	211.0
OE3	5.50530462193	204.0
