	shannon	observed_otus
KO6	6.12935554555	225.0
WT8	5.07006992174	181.0
KO2	6.08213671388	234.0
KO5	6.04470870782	223.0
OE2	5.6755355825	204.0
WT1	5.38998745189	211.0
WT2	5.88594068368	235.0
WT4	5.87827454342	235.0
KO7	5.82482742345	212.0
KO3	5.0363356736	191.0
WT6	5.6528561857	196.0
OE4	5.74926344722	211.0
KO9	5.91967353319	209.0
WT3	5.92992457139	231.0
KO1	5.84198054381	213.0
KO4	5.91569503923	222.0
WT5	5.52875813879	208.0
KO8	5.87111386158	213.0
OE6	5.69330429562	190.0
OE5	5.71848030732	202.0
WT7	6.04968700006	232.0
OE7	5.6227247367	187.0
WT9	5.53833371107	208.0
OE1	5.85185049847	202.0
OE8	5.78316051195	194.0
OE9	5.68784039662	190.0
OE3	5.53095581002	198.0
