	shannon	observed_otus
KO6	5.84392020152	121.0
WT8	4.98433820625	105.0
KO2	5.87075193774	129.0
KO5	5.9017723286	141.0
OE2	5.69289507926	128.0
WT1	4.99569856823	111.0
WT2	5.53002186054	133.0
WT4	5.66540386758	136.0
KO7	5.57390265066	126.0
KO3	4.31472814506	86.0
WT6	5.53853922248	122.0
OE4	5.491087068	110.0
KO9	5.60971382095	118.0
WT3	5.7934918977	133.0
KO1	5.44802012954	124.0
KO4	5.51555386381	112.0
WT5	5.33284992492	111.0
KO8	5.67078599787	121.0
OE6	5.27521657668	101.0
OE5	5.44133414444	109.0
WT7	5.68656677899	126.0
OE7	5.35016767826	106.0
WT9	5.09800392872	105.0
OE1	5.73062575661	121.0
OE8	5.52092455295	109.0
OE9	5.39583692649	110.0
OE3	5.26277147514	107.0
