	shannon	observed_otus
KO6	5.91678637168	119.0
WT8	4.76990254972	87.0
KO2	5.67997083182	119.0
KO5	5.64052492605	119.0
OE2	5.30427198132	94.0
WT1	5.04359181295	98.0
WT2	5.49904970911	117.0
WT4	5.59974462929	115.0
KO7	5.44254641929	107.0
KO3	4.36385868168	79.0
WT6	5.44069142614	106.0
OE4	5.57912725515	114.0
KO9	5.65703425539	110.0
WT3	5.59920944023	118.0
KO1	5.63358473601	111.0
KO4	5.63784660444	112.0
WT5	5.27696396209	99.0
KO8	5.67394977671	118.0
OE6	5.38932853215	98.0
OE5	5.38685297898	96.0
WT7	5.82870457894	121.0
OE7	5.37092608911	96.0
WT9	5.24822939592	101.0
OE1	5.58797669433	102.0
OE8	5.66896856374	105.0
OE9	5.54177912614	103.0
OE3	5.4269481916	102.0
