	shannon	observed_otus
KO6	6.28527106534	252.0
WT8	4.9927912453	189.0
KO2	6.11272764642	248.0
KO5	6.10074751069	245.0
OE2	5.65800436955	213.0
WT1	5.43414576268	235.0
WT2	5.9016186658	258.0
WT4	5.85080414443	243.0
KO7	5.83944816626	226.0
KO3	4.81898827148	205.0
WT6	5.70035056573	209.0
OE4	5.70798851451	215.0
KO9	6.02729412011	230.0
WT3	6.05224571373	237.0
KO1	5.73466847159	220.0
KO4	5.88049131495	231.0
WT5	5.53086077646	198.0
KO8	5.74445837161	211.0
OE6	5.71764556648	207.0
OE5	5.7723109688	211.0
WT7	6.16108424923	249.0
OE7	5.65586653816	209.0
WT9	5.43673212055	217.0
OE1	5.75290698339	206.0
OE8	5.82210849518	203.0
OE9	5.81337319674	219.0
OE3	5.47393239542	196.0
