	shannon	observed_otus
KO6	5.61189044167	79.0
WT8	4.56403402883	60.0
KO2	5.48728594778	76.0
KO5	5.24349925799	77.0
OE2	4.98123374535	61.0
WT1	4.97755391829	69.0
WT2	5.08232008863	73.0
WT4	5.44548192441	81.0
KO7	5.22758172138	70.0
KO3	4.09014012304	51.0
WT6	5.07746531405	66.0
OE4	5.28493954966	67.0
KO9	5.37267918058	77.0
WT3	5.38642190515	74.0
KO1	5.26822271536	73.0
KO4	5.34099535014	73.0
WT5	4.99468500493	72.0
KO8	5.27502089022	73.0
OE6	5.20143683461	69.0
OE5	5.40474558487	79.0
WT7	5.47908010848	82.0
OE7	5.0564638166	72.0
WT9	4.79899274468	70.0
OE1	5.47037975028	75.0
OE8	5.23390167941	67.0
OE9	5.24405623188	73.0
OE3	4.821564492	57.0
