	shannon	observed_otus
KO6	6.35074016962	290.0
WT8	5.08418386836	231.0
KO2	6.15663461907	302.0
KO5	6.08302138448	290.0
OE2	5.73401226731	266.0
WT1	5.47014527877	273.0
WT2	5.86396553638	293.0
WT4	6.016581259	307.0
KO7	6.01959328962	284.0
KO3	4.83530688729	236.0
WT6	5.80432360447	272.0
KO9	6.06997642981	278.0
WT3	5.95900474025	278.0
KO1	5.7613250951	267.0
KO4	5.97061890688	282.0
WT5	5.54723325388	248.0
KO8	5.87093468481	259.0
OE6	5.70812238378	244.0
OE5	5.85402911072	253.0
WT7	6.24555467447	316.0
OE7	5.6485832743	245.0
WT9	5.49796240767	262.0
OE1	5.87648823614	250.0
OE8	5.90539342434	252.0
OE9	5.82897447663	244.0
