	shannon	observed_otus
KO6	5.40356338078	53.0
WT8	3.97370753984	33.0
KO2	4.87469902691	45.0
KO5	5.09957383724	50.0
OE2	4.74314494098	42.0
WT1	4.3081593987	36.0
WT2	4.81461996813	43.0
WT4	4.70655934488	43.0
KO7	5.03173355676	49.0
KO3	4.03759837842	37.0
WT6	4.82395603175	41.0
OE4	4.98704853624	44.0
KO9	5.07287868934	49.0
WT3	5.12065844023	52.0
KO1	4.61113969543	37.0
KO4	4.93132570907	48.0
WT5	4.72290918237	43.0
KO8	4.37375872283	37.0
OE6	5.17882125513	50.0
OE5	5.00901840601	50.0
WT7	5.27310956521	48.0
OE7	4.63160144716	44.0
WT9	4.82682825248	45.0
OE1	4.90889973791	46.0
OE8	5.05602815219	47.0
OE9	4.71157343245	39.0
OE3	5.05843025496	50.0
