	shannon	observed_otus
KO6	6.12787522624	169.0
WT8	4.98320971042	133.0
KO2	5.93878057512	168.0
KO5	5.68022538421	149.0
OE2	5.56542861516	148.0
WT1	5.18548942864	148.0
WT2	5.60910525221	170.0
WT4	5.69452782518	158.0
KO7	5.80424318032	161.0
KO3	4.69328911635	130.0
WT6	5.54897053658	154.0
OE4	5.60336532168	147.0
KO9	5.93510993622	163.0
WT3	5.78477796686	164.0
KO1	5.59533945105	165.0
KO4	5.85418370558	164.0
WT5	5.32221390803	151.0
KO8	5.75529840222	156.0
OE6	5.46597574669	134.0
OE5	5.62923485252	155.0
WT7	6.07813112801	165.0
OE7	5.54448627541	142.0
WT9	5.35211343492	151.0
OE1	5.5606037783	137.0
OE8	5.71159357875	151.0
OE9	5.58510556341	142.0
OE3	5.30789826783	137.0
