	shannon	observed_otus
KO6	6.10251105473	198.0
WT8	4.89108843982	157.0
KO2	6.1029362928	212.0
KO5	5.91182300389	196.0
OE2	5.62842903033	183.0
WT1	5.44585157142	190.0
WT2	5.82716858974	201.0
WT4	5.84228731286	201.0
KO7	5.7841325019	178.0
KO3	4.67307042877	160.0
WT6	5.6772627159	181.0
OE4	5.67545582395	187.0
KO9	5.91565434423	177.0
WT3	5.90957377138	204.0
KO1	5.70470204658	186.0
KO4	5.86135265476	199.0
WT5	5.4388940394	172.0
KO8	5.73081518996	189.0
OE6	5.64939587382	175.0
OE5	5.79014935304	178.0
WT7	5.97288843515	198.0
OE7	5.60896659549	172.0
WT9	5.37963918273	175.0
OE1	5.68638145048	169.0
OE8	5.7662486349	181.0
OE9	5.70197230431	169.0
OE3	5.35088564002	165.0
