	shannon	observed_otus
KO6	5.87087956746	164.0
WT8	4.9164937703	140.0
KO2	6.02494914328	174.0
KO5	5.70847471463	156.0
OE2	5.54939252935	146.0
WT1	5.16906720745	162.0
WT2	5.83141094111	177.0
WT4	5.77441105105	176.0
KO7	5.74000340475	172.0
KO3	4.61082975275	133.0
WT6	5.63579024509	152.0
OE4	5.65364374418	166.0
KO9	5.81518588417	155.0
WT3	5.70363048879	155.0
KO1	5.44776343819	146.0
KO4	5.76182220425	178.0
WT5	5.42453883486	150.0
KO8	5.7803376471	166.0
OE6	5.61733309942	149.0
OE5	5.62371346094	150.0
WT7	5.95440727672	164.0
OE7	5.55111853745	148.0
WT9	5.43951892018	153.0
OE1	5.79215835878	165.0
OE8	5.7394727675	155.0
OE9	5.75149072682	156.0
OE3	5.29974773374	146.0
