	shannon	observed_otus
KO6	6.31435191683	267.0
WT8	5.08332490431	225.0
KO2	6.20139776013	295.0
KO5	6.09307963762	282.0
OE2	5.70201228151	249.0
WT1	5.43584373539	249.0
WT2	5.88637509317	285.0
WT4	6.0509882323	298.0
KO7	5.96127419648	276.0
KO3	4.83548033832	232.0
WT6	5.72226266174	263.0
KO9	6.01658773753	260.0
WT3	6.00546722404	270.0
KO1	5.86428050325	265.0
KO4	5.89642493985	275.0
WT5	5.57799983524	243.0
KO8	5.87264381948	241.0
OE6	5.69652452489	238.0
OE5	5.77657596155	246.0
WT7	6.02799627111	266.0
OE7	5.66451483176	243.0
WT9	5.5124999195	251.0
OE1	5.88230511853	245.0
OE8	5.91511249796	242.0
OE9	5.84328311763	239.0
