	shannon	observed_otus
KO6	6.11004833738	206.0
WT8	5.12518270201	186.0
KO2	6.02437894153	216.0
KO5	6.11413685992	226.0
OE2	5.66738332113	199.0
WT1	5.38119651818	218.0
WT2	5.76384557242	226.0
WT4	6.01351737219	231.0
KO7	5.96118359284	210.0
KO3	4.77706886028	188.0
WT6	5.79004680155	221.0
OE4	5.64273628102	191.0
KO9	5.98335073007	217.0
WT3	5.86793537463	213.0
KO1	5.74646424289	207.0
KO4	5.88121451148	209.0
WT5	5.54405307908	197.0
KO8	5.871537236	205.0
OE6	5.69408416716	195.0
OE5	5.82623661018	207.0
WT7	6.07536942551	218.0
OE7	5.58548574928	186.0
WT9	5.42566419096	202.0
OE1	5.71454026466	194.0
OE8	5.84922418964	200.0
OE9	5.80282183635	197.0
OE3	5.43337638444	183.0
