	shannon	observed_otus
KO6	6.32420658928	261.0
WT8	5.10414426393	215.0
KO2	6.15367397932	271.0
KO5	6.11717902342	270.0
OE2	5.72547243613	246.0
WT1	5.3798603858	251.0
WT2	5.88887861523	266.0
WT4	5.86676867625	266.0
KO7	5.86241061772	257.0
KO3	4.84861745252	213.0
WT6	5.8011467644	252.0
OE4	5.75403053293	246.0
KO9	6.08578205391	252.0
WT3	6.03530266927	270.0
KO1	5.79033390685	255.0
KO4	5.97844269151	261.0
WT5	5.68597859119	238.0
KO8	5.90085002821	243.0
OE6	5.70426044325	228.0
OE5	5.78938921157	239.0
WT7	6.16276966016	271.0
OE7	5.70124150291	232.0
WT9	5.62011370665	257.0
OE1	5.81170699236	227.0
OE8	5.9043203416	229.0
OE9	5.86054013763	227.0
OE3	5.50581974527	218.0
