	shannon	observed_otus
KO6	6.21125018014	257.0
WT8	5.08677917116	197.0
KO2	6.12845144223	249.0
KO5	6.07723002672	255.0
OE2	5.74964483756	225.0
WT1	5.27181877253	219.0
WT2	5.84766852248	254.0
WT4	5.91077784354	245.0
KO7	5.93990908895	265.0
KO3	4.827389108	193.0
WT6	5.76793894163	221.0
OE4	5.72011530375	221.0
KO9	6.00151745126	244.0
WT3	5.85772902772	239.0
KO1	5.7333449432	223.0
KO4	5.85529307178	238.0
WT5	5.59120673295	216.0
KO8	5.84786196998	228.0
OE6	5.68092808498	213.0
OE5	5.80652897855	225.0
WT7	6.06689982563	240.0
OE7	5.63089351841	208.0
WT9	5.5625015799	234.0
OE1	5.83309429385	218.0
OE8	5.82357489022	213.0
OE9	5.8856753902	222.0
OE3	5.51117014589	204.0
