	shannon	observed_otus
KO6	6.06906590586	190.0
WT8	5.08518173157	161.0
KO2	6.09863827704	209.0
KO5	5.92406825409	189.0
OE2	5.64801456241	185.0
WT1	5.45469277734	193.0
WT2	5.9177030675	208.0
WT4	5.76522211662	198.0
KO7	5.79822571272	192.0
KO3	4.83539542257	170.0
WT6	5.69776907142	192.0
OE4	5.59598573888	181.0
KO9	5.87475945626	182.0
WT3	6.01218724254	213.0
KO1	5.69997143916	200.0
KO4	5.79959315721	186.0
WT5	5.54857922293	182.0
KO8	5.80020512193	184.0
OE6	5.66217438497	163.0
OE5	5.65572284956	174.0
WT7	6.09954124175	206.0
OE7	5.58629801816	167.0
WT9	5.46107873294	176.0
OE1	5.7459544364	173.0
OE8	5.79430034683	180.0
OE9	5.75786507979	190.0
OE3	5.39826799586	172.0
