	shannon	observed_otus
KO6	6.33788821616	279.0
WT8	5.13035889369	222.0
KO2	6.23608844084	283.0
KO5	6.07654904962	270.0
OE2	5.74411033148	250.0
WT1	5.4307022559	256.0
WT2	5.94193867326	279.0
WT4	5.9886795791	279.0
KO7	5.91981611462	251.0
KO3	4.78974295281	220.0
WT6	5.66206952508	239.0
OE4	5.75478604756	246.0
KO9	6.00984490835	241.0
WT3	6.04167448049	261.0
KO1	5.83847557783	244.0
KO4	5.91580915547	251.0
WT5	5.56453635944	238.0
KO8	5.79818899988	238.0
OE6	5.67048344265	227.0
OE5	5.79885796022	229.0
WT7	6.15592562862	279.0
OE7	5.75823399978	245.0
WT9	5.50289160793	240.0
OE1	5.80758593322	225.0
OE8	5.88069426261	240.0
OE9	5.88051279447	233.0
OE3	5.51768833084	221.0
