	shannon	observed_otus
KO6	6.16687028253	208.0
WT8	4.85391044959	161.0
KO2	6.14403685405	219.0
KO5	6.04327817603	219.0
OE2	5.63106664491	181.0
WT1	5.33246473441	200.0
WT2	5.7703528925	217.0
WT4	5.81999654959	209.0
KO7	5.84922152063	195.0
KO3	4.85300908167	169.0
WT6	5.52125388901	174.0
OE4	5.63991905268	181.0
KO9	5.94271238062	208.0
WT3	5.81901648884	198.0
KO1	5.74045183439	191.0
KO4	5.8532560843	195.0
WT5	5.44400190831	181.0
KO8	5.89242565056	194.0
OE6	5.65908836013	184.0
OE5	5.79872863014	187.0
WT7	6.06674747914	209.0
OE7	5.59175417234	180.0
WT9	5.39998098239	193.0
OE1	5.72597474728	176.0
OE8	5.80195905305	184.0
OE9	5.75368927555	180.0
OE3	5.48850943907	184.0
