	shannon	observed_otus
KO6	6.31571052683	261.0
WT8	4.91220438147	203.0
KO2	6.12611567445	275.0
KO5	6.13977266542	264.0
OE2	5.68390489447	237.0
WT1	5.3408435509	258.0
WT2	6.02704867651	281.0
WT4	5.9373852016	269.0
KO7	5.86507694111	238.0
KO3	4.82560658977	210.0
WT6	5.82504752654	241.0
OE4	5.73582038281	242.0
KO9	5.93386520124	247.0
WT3	5.95444678137	251.0
KO1	5.78677425444	244.0
KO4	5.91484217058	259.0
WT5	5.48617655077	230.0
KO8	5.82007049134	230.0
OE6	5.73933841073	223.0
OE5	5.79455897446	229.0
WT7	6.05605224994	264.0
OE7	5.6942779163	233.0
WT9	5.5698981562	246.0
OE1	5.80207972313	224.0
OE8	5.90936115412	235.0
OE9	5.84297281625	229.0
OE3	5.51216566788	215.0
