	shannon	observed_otus
KO6	6.18976693702	218.0
WT8	5.01582780054	171.0
KO2	6.09886152312	218.0
KO5	6.036257773	215.0
OE2	5.64553943923	192.0
WT1	5.31082153502	200.0
WT2	5.70847103528	206.0
WT4	5.91723989635	226.0
KO7	5.81899245386	202.0
KO3	4.61080780558	163.0
WT6	5.74692446845	200.0
OE4	5.66458331745	193.0
KO9	5.87450376918	201.0
WT3	5.81340741678	200.0
KO1	5.73567559195	203.0
KO4	5.8168194565	204.0
WT5	5.5018291576	190.0
KO8	5.75982446723	198.0
OE6	5.65534432576	176.0
OE5	5.71707648381	191.0
WT7	6.05165126478	212.0
OE7	5.56006207884	176.0
WT9	5.61298635849	209.0
OE1	5.76994036494	182.0
OE8	5.77823006625	193.0
OE9	5.76714340464	186.0
OE3	5.42473622844	177.0
