	shannon	observed_otus
KO6	6.37111134185	308.0
WT8	5.10470269033	233.0
KO2	6.16771886723	301.0
KO5	6.08316044805	297.0
OE2	5.72534090375	266.0
WT1	5.43363926778	273.0
WT2	6.0177919329	307.0
WT4	6.03026418676	301.0
KO7	5.99700907988	283.0
KO3	4.78470534867	232.0
WT6	5.77925556374	268.0
KO9	6.05119813133	276.0
WT3	5.95968254404	292.0
KO1	5.82404014668	272.0
KO4	5.84439077003	265.0
WT5	5.62317687293	251.0
KO8	5.92281183768	259.0
OE6	5.72051664672	242.0
OE5	5.84237176595	255.0
WT7	6.07015605725	272.0
OE7	5.65561580259	243.0
WT9	5.58258030566	276.0
OE1	5.90303974852	259.0
OE8	5.90502974651	252.0
OE9	5.8890769485	240.0
