	shannon	observed_otus
KO6	6.31071542966	309.0
WT8	5.13569296994	246.0
KO2	6.21750214364	297.0
KO5	6.12786600445	299.0
OE2	5.74285389189	263.0
WT1	5.45372785692	279.0
WT2	5.94909174187	299.0
WT4	5.96744672495	302.0
KO7	5.95860222697	277.0
KO3	4.8308965216	233.0
WT6	5.75802798557	269.0
KO9	6.02655471397	276.0
WT3	6.01213733381	275.0
KO1	5.87228975318	266.0
KO4	5.95004861015	284.0
WT5	5.58779236301	257.0
KO8	5.85349461114	266.0
OE6	5.67072061405	239.0
OE5	5.82921860201	253.0
WT7	6.08570979762	283.0
OE7	5.68977110381	249.0
WT9	5.59349178261	281.0
OE1	5.87504975138	262.0
OE8	5.92962467237	256.0
OE9	5.83408501374	257.0
