	shannon	observed_otus
KO6	6.01115559645	164.0
WT8	4.84597627884	120.0
KO2	5.97643485752	164.0
KO5	5.80268572814	145.0
OE2	5.67299147572	140.0
WT1	5.15101755656	136.0
WT2	5.53300841032	152.0
WT4	5.80409250174	163.0
KO7	5.56094513574	145.0
KO3	4.5852879836	118.0
WT6	5.53673911924	144.0
OE4	5.47562653059	135.0
KO9	5.73654125793	142.0
WT3	5.8716880704	160.0
KO1	5.50403551998	141.0
KO4	5.811636042	156.0
WT5	5.38785814335	140.0
KO8	5.60005320365	139.0
OE6	5.54986589902	138.0
OE5	5.62794618744	136.0
WT7	5.82328757136	147.0
OE7	5.49448606047	130.0
WT9	5.22645019397	131.0
OE1	5.64539104429	140.0
OE8	5.74197254641	141.0
OE9	5.6915896203	138.0
OE3	5.41591802542	128.0
