	shannon	observed_otus
KO6	6.28920447551	302.0
WT8	5.08660796819	238.0
KO2	6.07951904329	294.0
KO5	6.08046325516	300.0
OE2	5.70994096126	266.0
WT1	5.3979443826	264.0
WT2	5.90877407804	319.0
WT4	5.98844159849	302.0
KO7	5.95924864986	292.0
KO3	4.83991571274	252.0
WT6	5.77784089745	273.0
KO9	5.98092299376	275.0
WT3	6.04868146673	300.0
KO1	5.86154600546	300.0
KO4	5.98782065908	271.0
WT5	5.56389140831	261.0
KO8	5.90442341874	262.0
OE6	5.72017647805	247.0
OE5	5.84778678415	260.0
WT7	6.18772467504	291.0
OE7	5.68641912611	239.0
WT9	5.51702891153	271.0
OE1	5.88496574951	261.0
OE8	5.92734533555	257.0
OE9	5.81629741484	253.0
