	shannon	observed_otus
KO6	6.34380422447	286.0
WT8	5.09143415535	223.0
KO2	6.12117077974	287.0
KO5	6.04980633123	280.0
OE2	5.72447124161	258.0
WT1	5.32037224841	251.0
WT2	5.93408623477	299.0
WT4	5.89963540384	292.0
KO7	5.97048053022	273.0
KO3	4.80881453361	222.0
WT6	5.72866989588	258.0
KO9	6.03045519891	261.0
WT3	6.03204912795	274.0
KO1	5.80870145604	259.0
KO4	5.96373496689	284.0
WT5	5.59458377382	250.0
KO8	5.87048958615	243.0
OE6	5.6672302249	227.0
OE5	5.84390490757	251.0
WT7	6.07764534064	273.0
OE7	5.63384760701	238.0
WT9	5.55609909886	255.0
OE1	5.85086823187	248.0
OE8	5.92566380246	245.0
OE9	5.83231233929	233.0
