	shannon	observed_otus
KO6	6.18521128643	231.0
WT8	5.1549667016	186.0
KO2	5.94762394877	215.0
KO5	6.05297711628	215.0
OE2	5.65265733876	202.0
WT1	5.40302850714	216.0
WT2	5.92721385445	235.0
WT4	5.89395596069	221.0
KO7	5.8032026188	211.0
KO3	4.6518268028	171.0
WT6	5.76051637631	206.0
OE4	5.7144732936	209.0
KO9	5.95783009193	218.0
WT3	5.94567471414	214.0
KO1	5.73320155549	202.0
KO4	5.79291708188	202.0
WT5	5.56515528093	198.0
KO8	5.81908505753	214.0
OE6	5.59384842153	184.0
OE5	5.72875717307	200.0
WT7	6.01447900495	211.0
OE7	5.60420761858	191.0
WT9	5.53594236148	198.0
OE1	5.75164513085	188.0
OE8	5.75962936771	185.0
OE9	5.75738655054	200.0
OE3	5.46193088631	180.0
