	shannon	observed_otus
KO6	6.31412994501	300.0
WT8	5.05504431162	219.0
KO2	6.20265759931	282.0
KO5	6.06522973628	291.0
OE2	5.72336484881	265.0
WT1	5.44140102987	275.0
WT2	5.86566894577	293.0
WT4	6.02363610712	293.0
KO7	5.88465731393	269.0
KO3	4.9628035091	249.0
WT6	5.80253184128	270.0
KO9	6.05319901635	274.0
WT3	5.98995382467	284.0
KO1	5.76092633854	266.0
KO4	5.92903818971	264.0
WT5	5.54134006547	247.0
KO8	5.88051451159	265.0
OE6	5.69639607324	229.0
OE5	5.82693154618	254.0
WT7	6.11216086822	275.0
OE7	5.6728240576	243.0
WT9	5.535177024	250.0
OE1	5.88999101595	259.0
OE8	5.9070619221	246.0
OE9	5.79150628821	251.0
