	shannon	observed_otus
KO6	6.0412382102	188.0
WT8	5.02422886804	144.0
KO2	6.04967922158	194.0
KO5	5.89917740786	186.0
OE2	5.46613389775	158.0
WT1	5.44169359575	177.0
WT2	5.73060221786	194.0
WT4	5.83099729839	175.0
KO7	5.78563893519	178.0
KO3	4.5126460148	138.0
WT6	5.75522779748	177.0
OE4	5.66825789361	167.0
KO9	6.01970625806	192.0
WT3	5.77667907594	174.0
KO1	5.70002104722	169.0
KO4	5.90025508604	189.0
WT5	5.43446951003	168.0
KO8	5.59266118767	165.0
OE6	5.666981319	157.0
OE5	5.71340217006	163.0
WT7	5.94863199461	178.0
OE7	5.42188604189	159.0
WT9	5.36615441936	153.0
OE1	5.73992365223	159.0
OE8	5.8138746765	166.0
OE9	5.68628427644	157.0
OE3	5.39800136054	150.0
