	shannon	observed_otus
KO6	6.20677602387	223.0
WT8	5.00328113442	169.0
KO2	6.12980395097	226.0
KO5	5.88962541755	196.0
OE2	5.61342402387	188.0
WT1	5.33731338984	196.0
WT2	5.83228781498	221.0
WT4	5.99545816153	223.0
KO7	5.6953561728	188.0
KO3	4.86611868605	158.0
WT6	5.62728159305	192.0
OE4	5.700388091	189.0
KO9	5.97445999479	213.0
WT3	5.88906902954	204.0
KO1	5.7168546418	187.0
KO4	5.85044375922	207.0
WT5	5.58934130298	191.0
KO8	5.87982967361	193.0
OE6	5.62683405441	183.0
OE5	5.80382452052	194.0
WT7	5.98769577568	206.0
OE7	5.56922992464	182.0
WT9	5.38808880865	179.0
OE1	5.83929149345	183.0
OE8	5.79617464847	182.0
OE9	5.78847318564	188.0
OE3	5.42827809237	173.0
