	shannon	observed_otus
KO6	6.13906353183	167.0
WT8	4.87331183719	129.0
KO2	5.73469072897	149.0
KO5	5.87390139363	161.0
OE2	5.56910611025	147.0
WT1	5.15583401054	146.0
WT2	5.63904297474	163.0
WT4	5.76993515357	159.0
KO7	5.7611711061	147.0
KO3	4.66688491523	134.0
WT6	5.75273386662	161.0
OE4	5.46495873132	142.0
KO9	5.78313963275	156.0
WT3	5.67415696545	153.0
KO1	5.72736613627	167.0
KO4	5.82992066092	163.0
WT5	5.40294628111	141.0
KO8	5.69756481166	154.0
OE6	5.50761235085	136.0
OE5	5.60839455311	141.0
WT7	5.97364112917	169.0
OE7	5.465303945	142.0
WT9	5.37788537542	152.0
OE1	5.70045371116	148.0
OE8	5.78799360497	151.0
OE9	5.69054371038	136.0
OE3	5.43445876006	150.0
