	shannon	observed_otus
KO6	5.98704131053	131.0
WT8	4.75729197679	96.0
KO2	5.77791797844	133.0
KO5	5.71730476138	122.0
OE2	5.54594276185	118.0
WT1	5.05995975457	117.0
WT2	5.35482427681	115.0
WT4	5.6842949656	130.0
KO7	5.55861526534	109.0
KO3	4.63495974802	107.0
WT6	5.54057183797	113.0
OE4	5.45507944131	120.0
KO9	5.69523783456	124.0
WT3	5.57852921359	122.0
KO1	5.52620928033	120.0
KO4	5.47581975307	119.0
WT5	5.55067061747	128.0
KO8	5.43133337665	113.0
OE6	5.3511975947	106.0
OE5	5.57875605407	120.0
WT7	5.94116959463	134.0
OE7	5.60055395733	124.0
WT9	5.3863158106	120.0
OE1	5.48132819556	110.0
OE8	5.64153927813	111.0
OE9	5.56317397735	117.0
OE3	5.28467773489	110.0
