	shannon	observed_otus
KO6	5.66158025567	81.0
WT8	4.8123785549	65.0
KO2	5.4485023137	81.0
KO5	5.36319321118	71.0
OE2	5.33104500904	74.0
WT1	5.0282659672	72.0
WT2	5.07692495745	77.0
WT4	5.65098921951	84.0
KO7	5.21384807321	67.0
KO3	4.37980704926	59.0
WT6	5.05029764554	69.0
OE4	5.17697679538	67.0
KO9	5.50541958174	76.0
WT3	5.56015820846	84.0
KO1	5.27635086238	72.0
KO4	5.4011112665	81.0
WT5	5.24356860368	73.0
KO8	5.00652779095	60.0
OE6	5.13676327478	70.0
OE5	5.1350769673	72.0
WT7	5.11744891133	70.0
OE7	5.07079716002	67.0
WT9	5.29462171504	80.0
OE1	5.48726540475	78.0
OE8	5.28370708374	70.0
OE9	5.19087860502	68.0
OE3	4.8231447136	59.0
