	shannon	observed_otus
KO6	6.20745181431	216.0
WT8	5.00774316118	170.0
KO2	6.05309287336	215.0
KO5	6.02679097756	216.0
OE2	5.68386047629	193.0
WT1	5.41603190482	199.0
WT2	5.76419266553	207.0
WT4	5.93229876673	224.0
KO7	5.86975598038	202.0
KO3	4.63601109754	158.0
WT6	5.7554482852	187.0
OE4	5.71847040438	192.0
KO9	5.91321074777	201.0
WT3	5.90881672729	203.0
KO1	5.7298363219	188.0
KO4	5.71893579766	187.0
WT5	5.50590124579	178.0
KO8	5.71988995161	177.0
OE6	5.63635529677	170.0
OE5	5.7008257449	185.0
WT7	6.08807816652	216.0
OE7	5.60021559113	180.0
WT9	5.58419764095	196.0
OE1	5.77350665208	185.0
OE8	5.87097177663	190.0
OE9	5.74322536319	178.0
OE3	5.50464219662	187.0
