	shannon	observed_otus
KO6	6.17879977755	259.0
WT8	5.12853662895	214.0
KO2	6.10829983256	279.0
KO5	6.19241174582	272.0
OE2	5.71583395083	247.0
WT1	5.39046208132	250.0
WT2	5.93508330053	275.0
WT4	5.96509652822	267.0
KO7	5.92000729654	262.0
KO3	4.93188847112	233.0
WT6	5.69556168908	245.0
OE4	5.76280275209	247.0
KO9	6.0457379968	254.0
WT3	5.95697008225	248.0
KO1	5.78835114243	251.0
KO4	5.93129965604	265.0
WT5	5.61566341348	234.0
KO8	5.91705449322	238.0
OE6	5.68423085844	222.0
OE5	5.78415595548	235.0
WT7	6.16320035578	266.0
OE7	5.65511923319	226.0
WT9	5.46834293064	244.0
OE1	5.82334729329	231.0
OE8	5.9229725819	226.0
OE9	5.84311478202	225.0
OE3	5.50480406233	221.0
