	shannon	observed_otus
KO6	6.28785958051	291.0
WT8	5.0701901332	232.0
KO2	6.07524802733	295.0
KO5	6.06277512122	296.0
OE2	5.70814444021	268.0
WT1	5.43111714187	280.0
WT2	5.97111828247	306.0
WT4	6.03066538664	314.0
KO7	5.94523555566	288.0
KO3	4.9364995831	260.0
WT6	5.77734065327	270.0
KO9	6.09939277606	283.0
WT3	6.03163712302	293.0
KO1	5.75956292622	261.0
KO4	5.9815551536	292.0
WT5	5.55894869721	255.0
KO8	5.86661421129	273.0
OE6	5.70292906379	245.0
OE5	5.84439334498	255.0
WT7	6.1414543124	290.0
OE7	5.68134916945	245.0
WT9	5.5049656753	269.0
OE1	5.88736390807	260.0
OE8	5.91664886402	256.0
OE9	5.85025712908	250.0
