	shannon	observed_otus
KO6	5.91566969697	128.0
WT8	4.93284059503	102.0
KO2	5.76530104372	125.0
KO5	5.79961652306	133.0
OE2	5.16341786161	100.0
WT1	5.3107338896	118.0
WT2	5.72693120231	134.0
WT4	5.74512548514	136.0
KO7	5.59327002273	124.0
KO3	4.46213039171	89.0
WT6	5.49735345797	119.0
OE4	5.5496501347	115.0
KO9	5.61435020767	114.0
WT3	5.73099713068	124.0
KO1	5.59998541206	132.0
KO4	5.62328198341	121.0
WT5	5.41750975403	118.0
KO8	5.69094362656	125.0
OE6	5.53628312507	121.0
OE5	5.4808715024	113.0
WT7	5.81771557285	133.0
OE7	5.55537486693	118.0
WT9	4.98483431446	98.0
OE1	5.58050252052	114.0
OE8	5.74241104211	126.0
OE9	5.54138545251	121.0
OE3	5.10016689027	110.0
