	shannon	observed_otus
KO6	6.27802251378	247.0
WT8	5.09800299201	201.0
KO2	6.08577324307	250.0
KO5	6.00278391727	232.0
OE2	5.68359054862	212.0
WT1	5.3318124702	212.0
WT2	5.92206145569	250.0
WT4	6.01656216592	259.0
KO7	5.93565870396	233.0
KO3	4.91755141332	215.0
WT6	5.73878170344	225.0
OE4	5.70439069705	221.0
KO9	6.02877195983	237.0
WT3	5.84899782646	232.0
KO1	5.82593204231	226.0
KO4	5.9356801281	227.0
WT5	5.58969803543	208.0
KO8	5.75642790588	212.0
OE6	5.62219686784	196.0
OE5	5.71338379108	206.0
WT7	6.14752898016	246.0
OE7	5.574944021	192.0
WT9	5.45487180273	207.0
OE1	5.81026923015	205.0
OE8	5.87670783465	213.0
OE9	5.85229180805	215.0
OE3	5.51063274762	204.0
