	shannon	observed_otus
KO6	5.78275619635	97.0
WT8	4.57048019928	71.0
KO2	5.98585428285	111.0
KO5	5.58520468766	104.0
OE2	5.32215847653	91.0
WT1	4.94459377245	81.0
WT2	5.52865636275	93.0
WT4	5.52981397473	97.0
KO7	5.6195117021	91.0
KO3	4.33567351895	72.0
WT6	5.1653422411	81.0
OE4	5.50871106974	89.0
KO9	5.85448609233	106.0
WT3	5.45019420606	92.0
KO1	5.36465414518	96.0
KO4	5.42954637399	99.0
WT5	5.05711665914	85.0
KO8	5.31411021357	85.0
OE6	5.21862390505	78.0
OE5	5.50713612219	95.0
WT7	5.77232442289	104.0
OE7	5.13173376522	73.0
WT9	5.04896724965	80.0
OE1	5.52825982643	91.0
OE8	5.46270092729	93.0
OE9	5.40328497703	84.0
OE3	4.95346535646	75.0
