	shannon	observed_otus
KO6	6.24377122597	200.0
WT8	5.0622665003	162.0
KO2	5.85805055743	190.0
KO5	5.98742643975	188.0
OE2	5.62686176244	176.0
WT1	5.46986803844	190.0
WT2	5.71889983161	200.0
WT4	5.87520816917	197.0
KO7	5.7906640471	181.0
KO3	4.86840533502	154.0
WT6	5.60149236072	172.0
OE4	5.71635747096	177.0
KO9	5.93861101998	190.0
WT3	5.83405235221	190.0
KO1	5.68332563336	177.0
KO4	5.87766658864	195.0
WT5	5.6061978939	177.0
KO8	5.79509465465	189.0
OE6	5.69353312851	158.0
OE5	5.77517702196	187.0
WT7	5.94685795352	194.0
OE7	5.6299709106	168.0
WT9	5.53766720731	173.0
OE1	5.63638111991	156.0
OE8	5.76227297771	168.0
OE9	5.6741816141	153.0
OE3	5.2159231616	148.0
