	shannon	observed_otus
KO6	6.23932153895	226.0
WT8	5.11740724624	184.0
KO2	6.03404661373	215.0
KO5	6.05220700592	222.0
OE2	5.72482357943	213.0
WT1	5.16646329429	189.0
WT2	5.7327634984	230.0
WT4	5.92671380419	230.0
KO7	5.81951396249	202.0
KO3	4.76790702495	173.0
WT6	5.74917823649	210.0
OE4	5.64893385492	206.0
KO9	5.86051189156	204.0
WT3	5.98586927075	223.0
KO1	5.72376410495	206.0
KO4	5.77656836609	215.0
WT5	5.57741132258	194.0
KO8	5.84039224721	199.0
OE6	5.72019530384	195.0
OE5	5.64740237414	193.0
WT7	5.95499037076	210.0
OE7	5.69010094259	196.0
WT9	5.27818118192	190.0
OE1	5.77952466087	188.0
OE8	5.76739518803	191.0
OE9	5.73386181449	186.0
OE3	5.46936601825	180.0
